image,image_path,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,2216,1508,2525,1582,5,0.4301120638847351,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,916,1122,969,1336,4,0.2938537299633026,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,946,1612,1126,1668,4,0.316618412733078,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,2721,1979,2770,2150,4,0.42332759499549866,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,1765,1414,1816,1587,4,0.4412568509578705,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,955,1798,1087,1851,4,0.46510183811187744,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,931,1966,1077,2029,4,0.6296778917312622,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,761,1250,809,1467,4,0.6313613653182983,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,755,1601,806,1816,4,0.716428816318512,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,491,1493,605,2062,3,0.7065415382385254,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,1522,1423,1619,2189,3,0.7648391127586365,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,2525,1389,2623,2164,3,0.8558087944984436,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,1405,1563,1540,1599,1,0.2533700466156006,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,29,2034,191,2088,1,0.2675565779209137,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,285,1489,386,1590,0,0.27121374011039734,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,297,1846,381,1943,0,0.27795350551605225,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,85,1232,169,1356,0,0.2905389070510864,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,1626,1655,1705,1742,0,0.31378161907196045,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,285,1661,382,1745,0,0.3166654407978058,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,1542,1274,1636,1380,0,0.36124905943870544,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,316,1067,395,1196,0,0.36146751046180725,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,87,1104,174,1191,0,0.3775262236595154,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,1435,1995,1513,2100,0,0.41863343119621277,3024,3024
91786044_213027533363608_447517377286897664_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91786044_213027533363608_447517377286897664_n.jpg,2102,1214,2425,1403,10,0.9953400492668152,3024,4032
91786044_213027533363608_447517377286897664_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91786044_213027533363608_447517377286897664_n.jpg,242,1017,504,1346,9,0.4558047950267792,3024,4032
91786044_213027533363608_447517377286897664_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91786044_213027533363608_447517377286897664_n.jpg,413,1239,683,1598,8,0.6271638870239258,3024,4032
91786044_213027533363608_447517377286897664_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91786044_213027533363608_447517377286897664_n.jpg,670,696,1389,1084,7,0.9851327538490295,3024,4032
91786044_213027533363608_447517377286897664_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91786044_213027533363608_447517377286897664_n.jpg,1217,1241,1619,1493,6,0.9746999740600586,3024,4032
91786044_213027533363608_447517377286897664_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91786044_213027533363608_447517377286897664_n.jpg,534,1035,2310,1238,5,0.9938799142837524,3024,4032
91786044_213027533363608_447517377286897664_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91786044_213027533363608_447517377286897664_n.jpg,300,1594,749,1700,4,0.9735689163208008,3024,4032
91786044_213027533363608_447517377286897664_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91786044_213027533363608_447517377286897664_n.jpg,2346,1021,2855,1227,2,0.5120134949684143,3024,4032
91786044_213027533363608_447517377286897664_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91786044_213027533363608_447517377286897664_n.jpg,2272,1031,2845,1213,1,0.5309455990791321,3024,4032
91786044_213027533363608_447517377286897664_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91786044_213027533363608_447517377286897664_n.jpg,242,1017,504,1346,0,0.3052506148815155,3024,4032
91806315_532074964166085_34147000047894528_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91806315_532074964166085_34147000047894528_n.jpg,2268,1936,2406,2320,12,0.3934861421585083,3024,4032
91806315_532074964166085_34147000047894528_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91806315_532074964166085_34147000047894528_n.jpg,1691,2520,1985,2782,10,0.9909152388572693,3024,4032
91806315_532074964166085_34147000047894528_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91806315_532074964166085_34147000047894528_n.jpg,989,2042,1397,2246,9,0.5943349599838257,3024,4032
91806315_532074964166085_34147000047894528_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91806315_532074964166085_34147000047894528_n.jpg,548,2506,876,2942,8,0.8948438763618469,3024,4032
91806315_532074964166085_34147000047894528_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91806315_532074964166085_34147000047894528_n.jpg,602,2240,2461,2513,5,0.662328839302063,3024,4032
91806315_532074964166085_34147000047894528_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91806315_532074964166085_34147000047894528_n.jpg,268,2932,1035,3067,4,0.9831162095069885,3024,4032
91806315_532074964166085_34147000047894528_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91806315_532074964166085_34147000047894528_n.jpg,989,2042,1397,2246,0,0.48744675517082214,3024,4032
91872126_2942342819166981_1697034435842539520_n(1).jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n(1).jpg,705,968,903,1405,12,0.9945865273475647,3024,3024
91872126_2942342819166981_1697034435842539520_n(1).jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n(1).jpg,1471,1202,1808,1373,9,0.6081177592277527,3024,3024
91872126_2942342819166981_1697034435842539520_n(1).jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n(1).jpg,1137,1599,1434,1966,8,0.9667200446128845,3024,3024
91872126_2942342819166981_1697034435842539520_n(1).jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n(1).jpg,357,1398,2170,1621,5,0.9842765927314758,3024,3024
91872126_2942342819166981_1697034435842539520_n(1).jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n(1).jpg,176,1316,350,1805,4,0.9939528107643127,3024,3024
91872126_2942342819166981_1697034435842539520_n(1).jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n(1).jpg,2219,1383,2730,1556,2,0.45058536529541016,3024,3024
91872126_2942342819166981_1697034435842539520_n(1).jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n(1).jpg,2219,1383,2730,1556,1,0.5425423383712769,3024,3024
91872126_2942342819166981_1697034435842539520_n(1).jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n(1).jpg,1471,1202,1808,1373,0,0.3993629813194275,3024,3024
91872126_2942342819166981_1697034435842539520_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n.jpg,705,968,903,1405,12,0.9945865273475647,3024,3024
91872126_2942342819166981_1697034435842539520_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n.jpg,1471,1202,1808,1373,9,0.6081177592277527,3024,3024
91872126_2942342819166981_1697034435842539520_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n.jpg,1137,1599,1434,1966,8,0.9667200446128845,3024,3024
91872126_2942342819166981_1697034435842539520_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n.jpg,357,1398,2170,1621,5,0.9842765927314758,3024,3024
91872126_2942342819166981_1697034435842539520_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n.jpg,176,1316,350,1805,4,0.9939528107643127,3024,3024
91872126_2942342819166981_1697034435842539520_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n.jpg,2219,1383,2730,1556,2,0.45058536529541016,3024,3024
91872126_2942342819166981_1697034435842539520_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n.jpg,2219,1383,2730,1556,1,0.5425423383712769,3024,3024
91872126_2942342819166981_1697034435842539520_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91872126_2942342819166981_1697034435842539520_n.jpg,1471,1202,1808,1373,0,0.3993629813194275,3024,3024
91877562_523886728176554_7576410614671605760_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91877562_523886728176554_7576410614671605760_n.jpg,2012,858,2165,1436,11,0.7855982184410095,3024,4032
91877562_523886728176554_7576410614671605760_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91877562_523886728176554_7576410614671605760_n.jpg,1952,1619,2187,1771,10,0.9449023604393005,3024,4032
91877562_523886728176554_7576410614671605760_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91877562_523886728176554_7576410614671605760_n.jpg,1304,1669,1736,1885,9,0.5900604724884033,3024,4032
91877562_523886728176554_7576410614671605760_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91877562_523886728176554_7576410614671605760_n.jpg,2608,1277,2858,1752,9,0.6231474876403809,3024,4032
91877562_523886728176554_7576410614671605760_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91877562_523886728176554_7576410614671605760_n.jpg,867,1670,1094,1884,8,0.9114410877227783,3024,4032
91877562_523886728176554_7576410614671605760_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91877562_523886728176554_7576410614671605760_n.jpg,299,1037,1218,1485,7,0.9914159178733826,3024,4032
91877562_523886728176554_7576410614671605760_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91877562_523886728176554_7576410614671605760_n.jpg,312,1402,2590,1652,5,0.37696874141693115,3024,4032
91877562_523886728176554_7576410614671605760_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91877562_523886728176554_7576410614671605760_n.jpg,2608,1277,2858,1752,0,0.5179238319396973,3024,4032
91877562_523886728176554_7576410614671605760_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91877562_523886728176554_7576410614671605760_n.jpg,1294,1687,1741,1887,0,0.5356613397598267,3024,4032
91883181_1053988244985598_4020965558089416704_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91883181_1053988244985598_4020965558089416704_n.jpg,1413,2600,1584,3103,11,0.6891841888427734,3024,4032
91883181_1053988244985598_4020965558089416704_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91883181_1053988244985598_4020965558089416704_n.jpg,1218,2431,1423,2754,10,0.9017623662948608,3024,4032
91883181_1053988244985598_4020965558089416704_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91883181_1053988244985598_4020965558089416704_n.jpg,1106,2275,1246,2973,4,0.6743524670600891,3024,4032
91883181_1053988244985598_4020965558089416704_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91883181_1053988244985598_4020965558089416704_n.jpg,1220,695,1846,865,4,0.793409526348114,3024,4032
91883181_1053988244985598_4020965558089416704_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91883181_1053988244985598_4020965558089416704_n.jpg,1370,842,1673,2612,3,0.9785107970237732,3024,4032
91883181_1053988244985598_4020965558089416704_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91883181_1053988244985598_4020965558089416704_n.jpg,770,1431,1406,1616,2,0.5710533261299133,3024,4032
91883181_1053988244985598_4020965558089416704_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91883181_1053988244985598_4020965558089416704_n.jpg,770,1431,1406,1616,1,0.5172391533851624,3024,4032
91982784_616869828895761_3007961100005146624_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91982784_616869828895761_3007961100005146624_n.jpg,1052,620,1176,1131,11,0.7887997627258301,3024,4032
91982784_616869828895761_3007961100005146624_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91982784_616869828895761_3007961100005146624_n.jpg,1808,585,1926,1160,11,0.8104639053344727,3024,4032
91982784_616869828895761_3007961100005146624_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91982784_616869828895761_3007961100005146624_n.jpg,1429,758,1562,1176,11,0.9876479506492615,3024,4032
91982784_616869828895761_3007961100005146624_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91982784_616869828895761_3007961100005146624_n.jpg,315,996,602,1504,9,0.6763843894004822,3024,4032
91982784_616869828895761_3007961100005146624_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91982784_616869828895761_3007961100005146624_n.jpg,917,1374,2045,1746,6,0.7801830172538757,3024,4032
91982784_616869828895761_3007961100005146624_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91982784_616869828895761_3007961100005146624_n.jpg,701,1132,2261,1388,5,0.8795038461685181,3024,4032
91982784_616869828895761_3007961100005146624_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91982784_616869828895761_3007961100005146624_n.jpg,2379,555,2563,1892,4,0.9943894147872925,3024,4032
91982784_616869828895761_3007961100005146624_n.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\91982784_616869828895761_3007961100005146624_n.jpg,315,996,602,1504,0,0.3567377030849457,3024,4032
IMG_20200331_123243.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123243.jpg,670,202,794,362,10,0.7766289114952087,1600,1200
IMG_20200331_123243.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123243.jpg,898,707,1009,851,9,0.33537033200263977,1600,1200
IMG_20200331_123243.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123243.jpg,899,216,1002,376,9,0.4265629053115845,1600,1200
IMG_20200331_123243.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123243.jpg,894,487,1016,652,9,0.5613662600517273,1600,1200
IMG_20200331_123243.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123243.jpg,639,921,1039,1053,4,0.9954123497009277,1600,1200
IMG_20200331_123243.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123243.jpg,780,248,881,962,3,0.9463145732879639,1600,1200
IMG_20200331_123243.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123243.jpg,594,668,800,744,2,0.5249442458152771,1600,1200
IMG_20200331_123243.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123243.jpg,590,459,803,523,2,0.588769793510437,1600,1200
IMG_20200331_123243.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123243.jpg,594,668,800,744,1,0.5937791466712952,1600,1200
IMG_20200331_123243.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123243.jpg,590,459,803,523,1,0.640570342540741,1600,1200
IMG_20200331_123243.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123243.jpg,898,707,1009,851,0,0.3401166498661041,1600,1200
IMG_20200331_123243.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123243.jpg,894,487,1016,652,0,0.42878133058547974,1600,1200
IMG_20200331_123243.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123243.jpg,899,216,1002,376,0,0.48356524109840393,1600,1200
IMG_20200331_123253.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123253.jpg,527,339,589,590,12,0.9705696105957031,1600,1200
IMG_20200331_123253.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123253.jpg,892,441,1061,565,10,0.7979434728622437,1600,1200
IMG_20200331_123253.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123253.jpg,674,475,810,592,10,0.9476722478866577,1600,1200
IMG_20200331_123253.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123253.jpg,663,650,827,731,10,0.9674738049507141,1600,1200
IMG_20200331_123253.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123253.jpg,359,549,472,748,10,0.9934436082839966,1600,1200
IMG_20200331_123253.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123253.jpg,896,637,1054,739,10,0.9937217235565186,1600,1200
IMG_20200331_123253.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123253.jpg,463,680,599,784,9,0.36826059222221375,1600,1200
IMG_20200331_123253.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123253.jpg,448,574,1118,651,5,0.988709568977356,1600,1200
IMG_20200331_123253.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123253.jpg,1072,329,1220,709,4,0.5330775380134583,1600,1200
IMG_20200331_123253.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123253.jpg,463,680,599,784,0,0.45525476336479187,1600,1200
IMG_20200331_123256.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123256.jpg,502,459,556,658,12,0.9428274631500244,1600,1200
IMG_20200331_123256.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123256.jpg,966,418,1038,641,11,0.9370872378349304,1600,1200
IMG_20200331_123256.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123256.jpg,930,716,1067,815,9,0.4504406750202179,1600,1200
IMG_20200331_123256.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123256.jpg,710,724,824,806,9,0.4908687472343445,1600,1200
IMG_20200331_123256.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123256.jpg,492,724,629,840,9,0.511760413646698,1600,1200
IMG_20200331_123256.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123256.jpg,705,512,821,663,8,0.553365170955658,1600,1200
IMG_20200331_123256.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123256.jpg,408,637,1102,726,5,0.9481003880500793,1600,1200
IMG_20200331_123256.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123256.jpg,316,493,400,846,4,0.9655663967132568,1600,1200
IMG_20200331_123256.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123256.jpg,618,466,869,525,4,0.9745326638221741,1600,1200
IMG_20200331_123256.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\IMG_20200331_123256.jpg,1122,514,1220,826,4,0.9762810468673706,1600,1200
